,ncalls,tottime,percall,cumtime,percall2,filename:lineno(function)
376,38,0.0,0.0,0.0,0.0, argparse.py:1804(_add_action)
377,4,0.0,0.0,0.0,0.0, reduction.py:38(__init__)
378,6,0.0,0.0,0.0,0.0, util.py:205(__call__)
379,12,0.0,0.0,0.0,0.0, argparse.py:2145(_match_argument)
380,36,0.0,0.0,0.0,0.0, argparse.py:1533(_get_optional_kwargs)
381,2,0.0,0.0,0.0,0.0, argparse.py:2167(_match_arguments_partial)
382,2,0.0,0.0,0.0,0.0, process.py:80(__init__)
383,17,0.0,0.0,0.0,0.0, pathlib.py:682(_parse_args)
384,14,0.0,0.0,0.0,0.0, reductions.py:137(reduce_tensor)
385,2,0.0,0.0,0.0,0.0, argparse.py:2015(consume_positionals)
386,11,0.0,0.0,0.0,0.0, {built-in method builtins.__build_class__}
387,6,0.0,0.0,0.0,0.0, sre_compile.py:622(_code)
388,13,0.0,0.0,0.0,0.0, pathlib.py:736(_make_child)
389,4,0.0,0.0,0.0,0.0, tempfile.py:149(__next__)
390,4,0.0,0.0,0.0,0.0, {built-in method marshal.loads}
391,13,0.0,0.0,0.0,0.0, pathlib.py:966(joinpath)
392,7,0.0,0.0,0.0,0.0, {built-in method tensor}
393,11/7,0.0,0.0,0.0,0.0, sre_parse.py:494(_parse)
394,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:645(_compile_bytecode)
395,1,0.0,0.0,0.0,0.0, {built-in method _imp.create_dynamic}
396,16,0.0,0.0,0.0,0.0, {built-in method builtins.next}
397,12,0.0,0.0,0.0,0.0, argparse.py:1938(consume_optional)
398,1,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1171(create_module)
399,12,0.0,0.0,0.0,0.0, genericpath.py:16(exists)
400,38,0.0,0.0,0.0,0.0, shutil.py:1342(get_terminal_size)
401,3,0.0,0.0,0.0,0.0, argparse.py:1310(__init__)
402,10/6,0.0,0.0,0.0,0.0, sre_parse.py:436(_parse_sub)
403,4,0.0,0.0,0.0,0.0, __init__.py:7(_make_name)
404,1,0.0,0.0,0.0,0.0, {built-in method posix.open}
405,1,0.0,0.0,0.0,0.0, pathlib.py:1118(_opener)
406,13,0.0,0.0,0.0,0.0, re.py:188(match)
407,14,0.0,0.0,0.0,0.0, reductions.py:314(reduce_storage)
408,6,0.0,0.0,0.0,0.0, sre_parse.py:944(parse)
409,1,0.0,0.0,0.0,0.0, {built-in method posix.listdir}
410,1,0.0,0.0,0.0,0.0, pathlib.py:1246(open)
411,2,0.0,0.0,0.0,0.0, pathlib.py:1419(exists)
412,4,0.0,0.0,0.0,0.0, pathlib.py:1227(stat)
413,7,0.0,0.0,0.0,0.0, _utils.py:130(_rebuild_tensor)
414,1,0.0,0.0,0.0,0.0, ddp.py:27(get_ddp_config)
415,7,0.0,0.0,0.0,0.0, _utils.py:136(_rebuild_tensor_v2)
416,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:558(module_from_spec)
417,3,0.0,0.0,0.0,0.0, gettext.py:542(find)
418,79,0.0,0.0,0.0,0.0, re.py:250(compile)
419,3,0.0,0.0,0.0,0.0, gettext.py:583(translation)
420,3,0.0,0.0,0.0,0.0, gettext.py:664(dgettext)
421,3,0.0,0.0,0.0,0.0, gettext.py:741(gettext)
422,1,0.0,0.0,0.001,0.001, argparse.py:1870(_parse_known_args)
423,6,0.0,0.0,0.001,0.0, sre_compile.py:783(compile)
424,1,0.0,0.0,0.001,0.001, argparse.py:1831(parse_known_args)
425,1,0.0,0.0,0.001,0.001, argparse.py:1824(parse_args)
426,38,0.0,0.0,0.001,0.0, argparse.py:161(__init__)
427,38,0.0,0.0,0.001,0.0, argparse.py:2541(_get_formatter)
428,92,0.0,0.0,0.001,0.0, re.py:289(_compile)
429,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
430,7,0.0,0.0,0.001,0.0, serialization.py:210(__init__)
431,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap_external>:154(_path_isfile)
432,7,0.0,0.0,0.001,0.0, serialization.py:228(_open_file_like)
433,17,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap_external>:135(_path_stat)
434,1,0.0,0.0,0.001,0.001, argparse.py:1693(__init__)
435,1,0.0,0.0,0.001,0.001, resource_tracker.py:18(<module>)
436,7,0.001,0.0,0.001,0.0, serialization.py:241(__init__)
437,4,0.0,0.0,0.001,0.0, {method 'dump' of '_pickle.Pickler' objects}
438,7,0.001,0.0,0.001,0.0, {method '__exit__' of '_io._IOBase' objects}
439,1,0.0,0.0,0.001,0.001, popen_spawn_posix.py:1(<module>)
440,8,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap_external>:1514(find_spec)
441,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap_external>:1383(_get_spec)
442,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap_external>:1415(find_spec)
443,4,0.0,0.0,0.001,0.0, reduction.py:58(dump)
444,5,0.0,0.0,0.001,0.0, <frozen importlib._bootstrap>:901(_find_spec)
445,38,0.0,0.0,0.001,0.0, argparse.py:1392(add_argument)
446,10,0.001,0.0,0.001,0.0, {built-in method io.open}
447,32,0.001,0.0,0.001,0.0, {method 'read' of '_io.BufferedReader' objects}
448,7,0.0,0.0,0.001,0.0, serialization.py:45(_is_zipfile)
449,33,0.002,0.0,0.002,0.0, {built-in method posix.stat}
450,7,0.002,0.0,0.002,0.0, {method 'close' of '_io.BufferedReader' objects}
451,7,0.0,0.0,0.002,0.0, serialization.py:213(__exit__)
452,2,0.0,0.0,0.002,0.001, {built-in method builtins.__import__}
453,32/28,0.0,0.0,0.002,0.0, <frozen importlib._bootstrap>:1033(_handle_fromlist)
454,1,0.0,0.0,0.002,0.002, parser.py:15(make_parser)
455,4/2,0.0,0.0,0.002,0.001, {built-in method builtins.exec}
456,8/2,0.0,0.0,0.002,0.001, <frozen importlib._bootstrap>:220(_call_with_frames_removed)
457,10,0.0,0.0,0.005,0.0, resource_tracker.py:70(ensure_running)
458,4,0.0,0.0,0.005,0.001, resource_tracker.py:145(register)
459,8,0.0,0.0,0.005,0.001, resource_tracker.py:153(_send)
460,2,0.0,0.0,0.006,0.003, popen_spawn_posix.py:38(_launch)
461,2,0.0,0.0,0.006,0.003, popen_fork.py:15(__init__)
462,2,0.0,0.0,0.006,0.003, popen_spawn_posix.py:30(__init__)
463,4,0.0,0.0,0.008,0.002, synchronize.py:50(__init__)
464,4,0.0,0.0,0.008,0.002, synchronize.py:161(__init__)
465,4,0.0,0.0,0.008,0.002, context.py:65(Lock)
466,2,0.0,0.0,0.008,0.004, queues.py:339(__init__)
467,2,0.0,0.0,0.008,0.004, context.py:110(SimpleQueue)
468,4,0.008,0.002,0.008,0.002, {built-in method io.open_code}
469,3,0.009,0.003,0.009,0.003, {built-in method _posixsubprocess.fork_exec}
470,3,0.0,0.0,0.009,0.003, util.py:447(spawnv_passfds)
471,4,0.0,0.0,0.009,0.002, <frozen importlib._bootstrap_external>:1036(get_data)
472,4,0.0,0.0,0.009,0.002, <frozen importlib._bootstrap_external>:916(get_code)
473,4/2,0.0,0.0,0.011,0.005, <frozen importlib._bootstrap_external>:844(exec_module)
474,5/2,0.0,0.0,0.011,0.005, <frozen importlib._bootstrap>:659(_load_unlocked)
475,5/2,0.0,0.0,0.012,0.006, <frozen importlib._bootstrap>:967(_find_and_load_unlocked)
476,18,0.012,0.001,0.012,0.001, {method '_share_fd_' of 'torch._C.LongStorageBase' objects}
477,5/2,0.0,0.0,0.012,0.006, <frozen importlib._bootstrap>:1002(_find_and_load)
478,2,0.0,0.0,0.016,0.008, context.py:281(_Popen)
479,2,0.0,0.0,0.016,0.008, process.py:110(start)
480,7,0.027,0.004,0.027,0.004, serialization.py:841(load_tensor)
481,7,0.0,0.0,0.027,0.004, serialization.py:848(persistent_load)
482,7,0.0,0.0,0.027,0.004, {method 'load' of '_pickle.Unpickler' objects}
483,7,0.001,0.0,0.028,0.004, serialization.py:836(_load)
484,3,0.031,0.01,0.031,0.01, {method '_share_fd_' of 'torch._C.HalfStorageBase' objects}
485,7,0.0,0.0,0.033,0.005, serialization.py:502(load)
486,1,0.0,0.0,0.034,0.034, dataset.py:75(<dictcomp>)
487,1,0.0,0.0,0.034,0.034, dataset.py:71(from_path_if_exists)
488,1,0.0,0.0,0.034,0.034, dataset.py:59(from_path)
489,1,0.0,0.0,0.034,0.034, main.py:23(get_dataset)
490,7,0.0,0.0,0.042,0.006, storage.py:130(share_memory_)
491,7,0.0,0.0,0.042,0.006, _tensor.py:418(share_memory_)
492,1,0.0,0.0,0.042,0.042, dataset.py:96(share_memory_)
493,3,0.535,0.178,0.535,0.178, {built-in method posix.waitpid}
494,2,0.0,0.0,0.535,0.268, popen_fork.py:36(wait)
495,5,0.0,0.0,0.535,0.107, popen_fork.py:24(poll)
496,2,0.0,0.0,0.535,0.268, process.py:142(join)
497,2,152.45,76.225,152.45,76.225, {method 'poll' of 'select.poll' objects}
498,2,0.0,0.0,152.45,76.225, selectors.py:403(select)
499,2,0.0,0.0,152.451,76.225, connection.py:922(wait)
500,2,0.0,0.0,152.986,76.493, spawn.py:81(join)
501,1,0.0,0.0,153.01,153.01, spawn.py:168(start_processes)
502,1,0.0,0.0,153.01,153.01, spawn.py:192(spawn)
